#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
c4b2b4214f26e7b08fd3eab4aa53083e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 	 
ae51e7d9e94165d15cbe565be4cc7bff	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 	 	 
c018f78dded3d087af0eb0dd84d1b989	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales			
60443bc738eea12da64939de712b1958	Bacteria	 Proteobacteria	 Betaproteobacteria				
aae5928b3194f99a5e94bbb6f96b1caf	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 bryophila
6446ea0d65223a0f5fe9b7df60131d32	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 viridiflava
2d75fb70ba560e8e69a6286d86d4ef25	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Nocardioidaceae	 Nocardioides	 
a8cd89778af105dbc0c1c2327de1ff6a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 	 
f07b49906a566e327c48fa7bf9c86a1b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodoplanes	 
bebad9593271058c43b834ad6c89bf19	Bacteria	 Actinobacteria	 Thermoleophilia	 Gaiellales	 Gaiellaceae	 	 
91cd7c8feb4dadb1d324a79a5b50e007	Bacteria	 Gemmatimonadetes	 Gemmatimonadetes	 Gemmatimonadales	 Ellin5301	 	 
ae33b1de095b28d85a06de885036736a	Bacteria	 Proteobacteria	 Betaproteobacteria	 MND1	 	 	 
9b52d1210d1f254143d7f68d00ff1804	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae	 	 
b127e4e32d9c0c80128163721f8ac049	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 	 	 
0d226396c64f309526d3e1d8f250fcd3	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 	 	 
b8ea788aaab12fe001029ab70d792357	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 
a6235d082e30f195059c072ce679a4ce	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 
f3ab65db7477fa756290c81832c34e32	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 	 
ecc23a4d5e56c74dddcdbea7df074f10	Bacteria	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 	 	 
278871131b52816734fed646e9541b7b	Bacteria	 AD3	 ABS-6	 	 	 	 
374a29475d9bfe6a95e0ea70e8c7f72b	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Dermacoccaceae	 Dermacoccus	 
e5f5144ef50ea94826c69a79aadd8dbf	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae	 Acidicapsa	 borealis
233a7549a42f8cf76d0228c37540a0a1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Labrys	 
8af219909534e72dd6042f04a143c680	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 mitochondria	 Oryza	 sativa Indica Group
80724d0729e82d0c73b14dcda66c4b65	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae		
a8432bb81f02c1c1af6e5fbccf4a00b2	Bacteria	 Verrucomicrobia	 [Pedosphaerae]	 [Pedosphaerales]	 Ellin515	 	 
24047bbcf58f2489a60e69ea4fe8c895	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Koribacteraceae	 	 
8c131332ca371593c2cab4f3a0a0da0a	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae		
f6c2433a7359770b942b9f4d559e922f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Kaistobacter	 
a95a0b73c1fe3c0f22021fb3bc8be27d	Bacteria						
33772f4dcd12bd0f76c770c98e8bc7e0	Bacteria	 Chloroflexi	 Ktedonobacteria	 JG30-KF-AS9	 	 	 
1bdf8717898be799590462ce1a3447fc	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 	 
0729424727bbf44c5be705b4031c63ec	Bacteria	 Chloroflexi	 TK10	 AKYG885	 Dolo_23	 	 
5c35452d18ee477ba0e89ef9404fd78b	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae		
afcfcc7dc29e6e66b7e50ece46d58105	Bacteria	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 	 	 
bdf72a782ada4f5a7761c9abe5b330a3	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Nocardioidaceae	 Aeromicrobium	 
b84e4fcfef126e314670d6df7a4297ed	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales			
bdc181c441179708aed54d11cc99f3f8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Methylocystaceae	 	 
b709b2b9be68d34ddb44909e27fea8f2	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Hyphomicrobium	 
0502453e8bc3289c261b00343f32d829	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 bryophila
9dfa00ac171c0ac63d2fc13ef80c4a7c	Bacteria	 Verrucomicrobia	 [Pedosphaerae]	 [Pedosphaerales]	 	 	 
89eb0c420255ac99ad889cfe34d6ccbe	Bacteria	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 	 	 
a15cc93f0e869ddfb2fbe9a65f5d714c	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bradyrhizobiaceae	 Afipia	 felis
54b1810c995823501faefed6208900ac	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 	 
d0f06da84425c7e0edc0635f3735f6ce	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae		
809d9063db5adb8ecfc748918cdaac74	Bacteria	 Actinobacteria	 Thermoleophilia	 Solirubrobacterales	 	 	 
32cd23f9504793bb6c92c554fd17fb72	Bacteria	 Proteobacteria	 Alphaproteobacteria				
97a2786ff90614d963dda6c8c38d0fe4	Bacteria	 Proteobacteria	 Betaproteobacteria	 Ellin6067	 	 	 
0c0666782dfb60e1891c0c02e2529d1a	Bacteria	 Gemmatimonadetes	 Gemmatimonadetes	 Ellin5290	 	 	 
41249dcb7b002e69e5bbaf8261a0eaf8	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 humi
09d435dc243691fe73c414d9f09b7b0f	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	
3e684ac66593012e3afa68c8bedab47f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	 
0128452d0ae414cb3b9a8b79027b613c	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Variovorax	 paradoxus
298011a2671ea593e3cf19cb4de8d89c	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Koribacteraceae	 Candidatus Koribacter	 
5e04bc644b6f296b7100bfb60e70a58c	Bacteria	 Armatimonadetes	 [Fimbriimonadia]	 [Fimbriimonadales]	 [Fimbriimonadaceae]	 Fimbriimonas	 
14a3d22c2b3e38816b6aeca07a7bab5a	Bacteria	 Acidobacteria	 DA052	 Ellin6513	 	 	 
3497c7e9027b147b3af9d0a811746907	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 	 
bdd484ae0f99889ae3757521194da1a5	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 	 
c75564ca60f805b9170576e19b23720d	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae		
f6203e10b124a644b8415ac37dcbb9b5	Bacteria	 Chloroflexi	 TK10	 AKYG885	 Dolo_23	 	 
e5077c71077cf446c406f937b8dcf39e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Ellin329	 	 	 
f9ad3935dc46e3fc8f159564ab61deeb	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae		
e03581362d67d7c43423c708c6047313	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 Rickettsiella	 
1cc821d8954d244043dcb22542fa0bba	Bacteria	 TM6	 SJA-4	 	 	 	 
283bfe1f96d6bb4404d2b07a25939666	Bacteria	 Proteobacteria	 Betaproteobacteria	 Methylophilales	 Methylophilaceae	 	 
30a9db479b1925fdfbe34e19f6ef6e98	Bacteria	 Verrucomicrobia	 [Pedosphaerae]	 [Pedosphaerales]	 Ellin515	 	 
94377da42f3c844ad1c3760fc34c8cbe	Bacteria	 Armatimonadetes	 Armatimonadia	 FW68	 	 	 
b94c445f79e63820da497ec3efac34bc	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Acetobacteraceae	 	 
fd760b131b856941b87a97d22eb5cf20	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae		
deb5c112a6841098d6b675c032e75347	Bacteria	 Proteobacteria	 Betaproteobacteria	 	 	 	 
72cdee33449c3032d3e60dedc312f47c	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Gracilibacillus	 halotolerans
a1f6cb7c6fec35a013121ccf0af40be3	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 wittichii
b6063597699f01f209a0aba0ca5a8ef1	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 	 
b7389dce7c8fe6fc9d5f02608edd1146	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae	 Edaphobacter	 
26dc135e6f971fba6d98aedabc13a83a	Bacteria	 Acidobacteria	 TM1	 	 	 	 
2b16b712ee5eb6dfa263a145a81d45ed	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Myroides	 
30ac4bb2f09cef7ab6cf18838100f449	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Pseudonocardiaceae	 Pseudonocardia	 
64c96fad5cca00a6e8b3489a561d0712	Bacteria	 Gemmatimonadetes	 Gemmatimonadetes	 N1423WL	 	 	 
81668aa4f94e18e72c2e16a752bc5141	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Herminiimonas	 glaciei
76c3fcbc881852fb1b1d62f75fe07cf7	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bradyrhizobiaceae		
2ddba738dafc6017af9dfd9b9f4d7fda	Bacteria	 Acidobacteria	 TM1	 	 	 	 
c15579bffe4fac0cec5789db50560735	Bacteria	 Acidobacteria	 DA052	 Ellin6513	 	 	 
d120564be05cd4d9a0467e7694be9a93	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 Steroidobacter	 
958ebf6afb7dd2439ce19004b527fcf2	Bacteria	 AD3	 ABS-6	 	 	 	 
9610332c707d373a19ccb80c3a6b6350	Bacteria	 Chloroflexi	 Ktedonobacteria	 Thermogemmatisporales	 Thermogemmatisporaceae	 	 
ba2b7fbf4d013e6e35709e7d8e5b4cf9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae		
c8fbb3d6feeee8742ede7dd58916790f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Novosphingobium	 
beae2a054d2f302b0db5755ccbd3d254	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 	 
59e94d333c9b99cfeb94abcade55c42f	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bacteriovoracaceae	 	 
633d74675e1ee5669b0260e3f4eab140	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 [Weeksellaceae]	 Chryseobacterium	 
709477ffdaf2693dbd9531f7bb965451	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Gluconacetobacter	
4ff111d21e3b86827a8d84ab6ab77e14	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales			
8710023d59971b80959de7b22ab34572	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Frankiaceae	 	 
b55c63674bbd136b12d659d9f57e8e34	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Mycobacteriaceae	 Mycobacterium	 
9b2c99590d3b1ba7f7d1be8dab475d73	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	 
bee57d7f99834dd006c44babb73a11b1	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 succinicans
11411e94138522beed8f526e78c1580e	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Koribacteraceae	 	 
69de259bbe07794c772a1a964696f76e	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Salinispora	 
3ac6ae34ef2ea34ba8b51bfbbe3903d5	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Frankiaceae	 	 
442ede069698de819d61ee59519e3a85	Bacteria	 Acidobacteria	 DA052	 Ellin6513	 	 	 
8a567cf250e07a82582841544e2bdf4d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 	 
512a3164067bbac7ea1dcdeb26199c81	Bacteria	 Acidobacteria	 DA052	 Ellin6513	 	 	 
9f055cf19321d309ce372d18e5f460a1	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Pedomicrobium	 
6acba524dcd53837016d98ba1feb41b3	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Salinispora	 
20fd39610f60a26332f324c90fa60590	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Micromonosporaceae	 Catellatospora	 
13fa77eabf6e85c21574a4d351f36f78	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 	 
c98e7bee0834c523ce7c48b3a359c553	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales			
7289a55f3fd46e50bae8f7e0b3121af3	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 	 	 
5361d47a6821e3e3181fdadeb6b296dd	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 
7780959beb8933843cf70aa6527f1caa	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Streptomycetaceae	 Streptomyces	 
0602c1f3b6c58c604b2b42b83b642107	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae		
b26a4dd26062e3e7c964e68bf4bc1ceb	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 Steroidobacter	 
94227c9f790c6e6359ec0c60be0b617a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bradyrhizobiaceae		
b7cb039533ae892596504c25ef5efae6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Cellvibrio	 
cbf0d3fe6c208eac843b7edee618b9d1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae	 Aeromonas	
478b0c6fb369322e861f5656236c7206	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	 
4495788c7afde6134df411e6767490c5	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales			
75c644cd61a1472fd0058a4dde793c03	Bacteria	 Proteobacteria	 Betaproteobacteria	 Rhodocyclales	 Rhodocyclaceae	 	 
d8fc27914762416e82f9b21bfb8d67cb	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 	 	 
70efce7719d96cd9bc6d0bc45a0a8ec4	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 	 	 
5bd0b9099636853146924b700b250bb9	Bacteria	 Chloroflexi	 Chloroflexi	 Chloroflexales	 FFCH7168	 	 
26ee36afd83cfc856dcd79952ee372a6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Reyranella	 massiliensis
acd7fc79c342b742d37b6652777ac948	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Janthinobacterium	 
8e1d4f073c4278e4be600ab10a81b50c	Bacteria	 Proteobacteria	 Alphaproteobacteria				
a1b85c4bd478adc5df3cad3f435dad4d	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Clostridium	 hungatei
268ce5684efcbc1c011e1dc5cd7b8509	Bacteria	 Chloroflexi	 TK10	 AKYG885	 5B-12	 	 
5eb94b8a3d6f9066ecd8b43f98dad5db	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 	 
9c64a8de1fb661243cc4d35a0ce45ad2	Bacteria	 Acidobacteria	 Acidobacteria-5	 	 	 	 
d5d055f95804af941619066fb26930cd	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae		
d267510b1cc4f509773701f6ec9f2a41	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae		
ea44b18c71cc26bd325808346baa3447	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Intrasporangiaceae		
71461232fe620f17e0fc755b0e28e8ac	Bacteria	 Gemmatimonadetes	 Gemm-5	 	 	 	 
1f4a71634923b8898caec6c1838a0a20	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Streptosporangiaceae	 Nonomuraea	 
3bd8df01a7487bf842429b8745b7c3ab	Bacteria	 	 	 	 	 	 
a86ccb741ce75e2b3edd4bba3b037d38	Bacteria	 Proteobacteria	 Betaproteobacteria	 	 	 	 
45d4e0b466e6bd43b88abb936c1e8809	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Virgibacillus	 
06314b7348fd67407431e9f4e0853943	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales			
74548ad44763b23a90786c15116b346f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae		
693fe87173b8446cc4e3b68a332aee55	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	 yanoikuyae
02d8b0e0bc22dbce4f45cc98e3828cd4	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Mycobacteriaceae	 Mycobacterium	 
26468307934774a713bbd98dffee23bb	Bacteria	 Acidobacteria	 DA052	 Ellin6513	 	 	 
d6203ace7d0fa1e1e13d3b0dad004c60	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	
4b7159b5c4ba496770292ddced9359c1	Bacteria	 Proteobacteria					
db1b1eec5f387af9fe5c74c820e031ae	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 
70484f1894f7c48dab056e806c4b2036	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae	 	 
1ae6c3d619965d4c2a0d10ec577080f2	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Microbacteriaceae	 Microbacterium	 
ed1a7a6389d9d296d85f53dfbd5ee701	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Asticcacaulis	 biprosthecium
06615d658b4ca940fd020a39a32d48d6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 	 
e8dfb4172c26d35d44e1df1180d8b594	Bacteria	 Chloroflexi	 TK10	 B07_WMSP1	 	 	 
269cd7546809dcb7d61f44269acb0970	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bradyrhizobiaceae	 Bradyrhizobium	 
26b3068f708e09fbf77d0e87896d652f	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Koribacteraceae	 	 
cd6f41ec1839ab31f1a78c686e79f2d3	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	 
2688dc5d4637c83ea1581928758cd52a	Bacteria	 Proteobacteria	 Betaproteobacteria	 	 	 	 
c3e9177718fccaae8635b5ddd3847b8c	Bacteria	 Chloroflexi	 C0119	 	 	 	 
6ce12b74aac5ca5902865f48c8367d49	Bacteria	 Firmicutes	 Bacilli	 Bacillales			
a77433479f5419d0b6400dfeb3793240	Bacteria	 Gemmatimonadetes	 Gemmatimonadetes	 N1423WL	 	 	 
e5a68ee0c28c2b823542b1f67a1bf107	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Methylibium	 
781b8379e131c913fea91d297f6c278b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	 
f86297c7642a31d4cf009514359f0159	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae		
cf32bb4a915be2bde913ceb68ece5537	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 tyrobutyricum
9946510a69c36c6396252d6bcb3090f9	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 	 
d023cd13011423a9316855d621d05067	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae		
c6cf0d99091ba99d9f99da91b395c65a	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 	 
a003ac4afff6b7c8476f62bd04d48744	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	
9934c4f392915f5c11321e74216a3ed2	Bacteria	 Proteobacteria	 Alphaproteobacteria	 	 	 	 
76922c6f835581a7447227c593db3ef5	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodoplanes	 
4249fe320ca48c9862024530536535b5	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Rhodoplanes	 
c5cf08ffbb2b795412f0b9c543e322b0	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Micromonosporaceae	 Actinoplanes	 globisporus
e68b1874019c6a9336c7466973ba5042	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Microbacteriaceae		
98d3161c4a7f8edfd3810ba9d5a4c40f	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae		
9687bcb060d2eaf565cd1679345ce471	Bacteria	 Proteobacteria	 Betaproteobacteria	 MND1	 	 	 
0dfe9bb9fb81bf291ff2296986c76ecb	Bacteria	 Actinobacteria	 Thermoleophilia	 Gaiellales	 Gaiellaceae	 	 
44c608e47a47f16999b122107b83a3a9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Brucellaceae	 Pseudochrobactrum	 
aeb97be8f21b24690e2b439a65d9e034	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Novosphingobium	 
1c1a45fa353d624860da1dd058175f6d	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Agrobacterium	 
c7508974740861c02f4bf8711c03da89	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Acidobacteriaceae		
649781c2d57cf013421e260e386537e8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 Aquicella	 
394382173bac80d60a935307111d3489	Bacteria	 Proteobacteria	 Betaproteobacteria	 Procabacteriales	 Procabacteriaceae	 	 
e77c835b01c850eb8a78257c52a4f8ce	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 	 	 
3f46ec769b26f633dbbb7d59ca2dbe3a	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Nocardioidaceae	 	 
767ca181d73bad76f63fca7f229d5ec5	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium	 
acba61f455ce3850ca006c62c5201384	Bacteria	 Chloroflexi	 TK10	 B07_WMSP1	 	 	 
7d1a9ea80b6fb463451c94b7f3463902	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 	 
9d0e13694bca5e0baa4914ce1fbd4e28	Bacteria	 Actinobacteria	 Actinobacteria	 Actinomycetales	 Microbacteriaceae	 Cryocola	
97aa93185f40b1a9d74bc287de040bf9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bradyrhizobiaceae	 Nitrobacter	 
3c1bf26d29ef4a8a86cdf266e14035e3	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 wittichii
213fbda6a9d353662b3489857378814e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 	 
d7489a811f873e3589c539f5eb6310dd	Bacteria	 Nitrospirae	 Nitrospira	 Nitrospirales	 Nitrospiraceae	 	 
e8aa9c4d7b649339ae1f94e1af6b4fbf	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 Candidatus Solibacter	 
5d210c8b956bdff776ab6ae24d234945	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 	 	 
04d33211b3613ad28b0599ce917f1b9f	Bacteria	 TM6	 SJA-4	 	 	 	 
c27a2f34ee4a7e5eceefdd3c68a2897a	Bacteria	 Armatimonadetes	 Armatimonadia	 FW68	 	 	 
8d8de9a3b8995dcc3b55816970ccab74	Bacteria	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 	 	 
fa40968a967b0a49abcc76c11990dde0	Bacteria	 Acidobacteria	 Acidobacteriia	 Acidobacteriales	 Koribacteraceae		
565e07292f38ec6fd73649e9506556db	Bacteria	 Chloroflexi	 	 	 	 	 
5673d7133958efedaa171ed36f6fa19b	Bacteria	 Acidobacteria	 Sva0725	 Sva0725	 	 	 
4a6c1a15baebe507e83bc84ca7580351	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Sinobacteraceae	 Alkanibacter	 difficilis
aeeaa722b672ed62f40659853b421e50	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 
4150bf80a78384c7d014834c7050a846	Bacteria	 Acidobacteria	 Solibacteres	 Solibacterales	 Solibacteraceae	 Candidatus Solibacter	 
