#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
a5201e74bc99555d9c52a6ad93ed3116	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	g__CandidatusPhytoplasma	s__
c5f7d77eb29ffadb7a9ffdf092dc354a	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__
05a28d17c2a66c4dfb10b8d3bb82e8ac	k__Bacteria	p__AD3	c__ABS-6	o__	f__	g__	s__
6ba8a82ab27f391965751eaf099d5525	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
4bd30011201d4b3059294c234764c475	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__	f__	g__	s__
86121897f9cd2d897cc441a9bd9860ce	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__	s__
7a9b162bb98b53365586219ac789d4ed	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Rhizobium	s__
b501f22cb7a4236ea5f75289beadf23d	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Rhizobium	s__
d4d8615c9f65d21b2d3e0642b1caa264	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	NA	NA
ad508f25aea1f5c2aeacfe2bd3c6db3a	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__
d13de72c45bfbee73ab035bc31c1f999	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__succinicans
8fba7a62802989469c50482075e2986c	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Morganella	NA
73a2e5173e9b019ee68ef57b6d346bd6	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__	s__
02639971162795d733a5b460ae590ade	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	NA
4ad4ac6f0b789318d1720c540a8f011b	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae	g__Conexibacter	s__
a178da31b2d12114c4e68de01f4c6c9f	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	g__Fimbriimonas	s__
72ac8bdecffe184f479e61f81360dc91	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__	s__
b08aa2dd74a66af0ca40079c04499504	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	NA	NA	NA
74d4307b800d4002b3c0f294deafdd21	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Agromyces	s__
92bcea8910c8d4cddb6d758164f7f76b	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__CandidatusSolibacter	s__
f95f0251a48cf073efe6345b04be0607	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA
ef975be077c0e965ccd5d3e9ffde68b9	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__
f1b8973c00e07558312d934b378aaf07	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA
060b7f262fc751c5709716ce82505e05	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Nitrososphaerales	f__Nitrososphaeraceae	g__CandidatusNitrososphaera	NA
364baed4dba8f0cc8fad0c121c86426f	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__CandidatusKoribacter	s__
9cbcb6d6d1654419e593a498c5287791	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
409fce9018d02c36c18050a4fbd41e4d	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA
310add62905890d31c376a04e4620adc	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA
1ba1009bc58ac4ac582c0b986547b4a0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46	f__	g__	s__
0c4aeb0ad95e8f33b0759de34c9106c8	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
fa7e5d63e1f8fd8cf2e99f91c6cae37e	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
70c98d7f62a61ab6837001c052a9f3fd	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__chondroitinus
159fe61842c00dbce36ce782650c0054	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
110dc1dca6a8beca91a6d6f365c48e67	k__Bacteria	p__Acidobacteria	c__TM1	o__	f__	g__	s__
6577e3e551c6d2547206c1049306de48	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__	s__
f467203fb3674775b24f21628c3f9c02	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Streptomycetaceae	NA	NA
75b2819405e7d563f8ae24b2a7468b34	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	NA	NA
8d382ddfaa8793fc4c3bb45836151f23	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	NA	NA
349cabe6368edcd6a5b32f257b7da71d	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
26bde6fcdec194a4e69afd92ca0a5a69	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__OM27	g__	s__
a41c3b119326e61b6d52be20aed44598	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__
3a03b667ae7ae8748ad59b96c5cc88e7	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Agrobacterium	s__
7a96d491047d4ebd176610080a31ff81	k__Bacteria	p__Acidobacteria	c__Sva0725	o__Sva0725	f__	g__	s__
c49226c08f2dc4789716846be92e604c	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__	s__
f636eaf94a86d4f1c0c4ac1d3a400f8a	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	NA
1fe707e7c6b455fd7d6c2998c8ca0f18	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Thermogemmatisporales	f__Thermogemmatisporaceae	g__	s__
c0f5e7d433b21bc5f140e688e6c2d6f0	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__JG30-KF-AS9	f__	g__	s__
9cbbaf2538597a9aa8682c91268c5ef5	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__	s__
f0fadd05a92864c9ae20541b755b436b	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__	s__
ec1d5b13efaca195aa391ff232fa27f4	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	s__
9420c464214b3910af1fa9544a3ea9a7	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA
d6a364620dff53ef48efd21647489d2c	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA
ffea154771be9f3a8f3f9e0b19e4c3f2	k__Bacteria	NA	NA	NA	NA	NA	NA
7d3775bd39ce0d788792758ca4193457	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__
f1e07ab38575bc52cb0eb964fc2da0dd	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__	s__
c4b2b4214f26e7b08fd3eab4aa53083e	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
ae51e7d9e94165d15cbe565be4cc7bff	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
c018f78dded3d087af0eb0dd84d1b989	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	NA	NA	NA
60443bc738eea12da64939de712b1958	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	NA	NA	NA	NA
aae5928b3194f99a5e94bbb6f96b1caf	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__bryophila
6446ea0d65223a0f5fe9b7df60131d32	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__viridiflava
2d75fb70ba560e8e69a6286d86d4ef25	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Nocardioides	s__
a8cd89778af105dbc0c1c2327de1ff6a	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
f07b49906a566e327c48fa7bf9c86a1b	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
bebad9593271058c43b834ad6c89bf19	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__	s__
91cd7c8feb4dadb1d324a79a5b50e007	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__Ellin5301	g__	s__
ae33b1de095b28d85a06de885036736a	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
9b52d1210d1f254143d7f68d00ff1804	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__	s__
b127e4e32d9c0c80128163721f8ac049	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
0d226396c64f309526d3e1d8f250fcd3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__	g__	s__
b8ea788aaab12fe001029ab70d792357	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__
a6235d082e30f195059c072ce679a4ce	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__
f3ab65db7477fa756290c81832c34e32	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__	s__
ecc23a4d5e56c74dddcdbea7df074f10	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
278871131b52816734fed646e9541b7b	k__Bacteria	p__AD3	c__ABS-6	o__	f__	g__	s__
374a29475d9bfe6a95e0ea70e8c7f72b	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Dermacoccaceae	g__Dermacoccus	s__
e5f5144ef50ea94826c69a79aadd8dbf	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Acidicapsa	s__borealis
233a7549a42f8cf76d0228c37540a0a1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Labrys	s__
8af219909534e72dd6042f04a143c680	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__mitochondria	g__Oryza	s__sativaIndicaGroup
80724d0729e82d0c73b14dcda66c4b65	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA
a8432bb81f02c1c1af6e5fbccf4a00b2	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin515	g__	s__
24047bbcf58f2489a60e69ea4fe8c895	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
8c131332ca371593c2cab4f3a0a0da0a	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	NA	NA
f6c2433a7359770b942b9f4d559e922f	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Kaistobacter	s__
a95a0b73c1fe3c0f22021fb3bc8be27d	k__Bacteria	NA	NA	NA	NA	NA	NA
33772f4dcd12bd0f76c770c98e8bc7e0	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__JG30-KF-AS9	f__	g__	s__
1bdf8717898be799590462ce1a3447fc	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__	s__
0729424727bbf44c5be705b4031c63ec	k__Bacteria	p__Chloroflexi	c__TK10	o__AKYG885	f__Dolo_23	g__	s__
5c35452d18ee477ba0e89ef9404fd78b	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	NA	NA
afcfcc7dc29e6e66b7e50ece46d58105	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
bdf72a782ada4f5a7761c9abe5b330a3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Aeromicrobium	s__
b84e4fcfef126e314670d6df7a4297ed	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	NA	NA	NA
bdc181c441179708aed54d11cc99f3f8	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__	s__
b709b2b9be68d34ddb44909e27fea8f2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	s__
0502453e8bc3289c261b00343f32d829	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__bryophila
9dfa00ac171c0ac63d2fc13ef80c4a7c	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__	g__	s__
89eb0c420255ac99ad889cfe34d6ccbe	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
a15cc93f0e869ddfb2fbe9a65f5d714c	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Afipia	s__felis
54b1810c995823501faefed6208900ac	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__	s__
d0f06da84425c7e0edc0635f3735f6ce	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	NA	NA
809d9063db5adb8ecfc748918cdaac74	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__	g__	s__
32cd23f9504793bb6c92c554fd17fb72	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	NA	NA	NA	NA
97a2786ff90614d963dda6c8c38d0fe4	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Ellin6067	f__	g__	s__
0c0666782dfb60e1891c0c02e2529d1a	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
41249dcb7b002e69e5bbaf8261a0eaf8	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__humi
09d435dc243691fe73c414d9f09b7b0f	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA
3e684ac66593012e3afa68c8bedab47f	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__
0128452d0ae414cb3b9a8b79027b613c	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Variovorax	s__paradoxus
298011a2671ea593e3cf19cb4de8d89c	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__CandidatusKoribacter	s__
5e04bc644b6f296b7100bfb60e70a58c	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	g__Fimbriimonas	s__
14a3d22c2b3e38816b6aeca07a7bab5a	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
3497c7e9027b147b3af9d0a811746907	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__	s__
bdd484ae0f99889ae3757521194da1a5	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__	s__
c75564ca60f805b9170576e19b23720d	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	NA	NA
f6203e10b124a644b8415ac37dcbb9b5	k__Bacteria	p__Chloroflexi	c__TK10	o__AKYG885	f__Dolo_23	g__	s__
e5077c71077cf446c406f937b8dcf39e	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__	s__
f9ad3935dc46e3fc8f159564ab61deeb	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	NA	NA
e03581362d67d7c43423c708c6047313	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Coxiellaceae	g__Rickettsiella	s__
1cc821d8954d244043dcb22542fa0bba	k__Bacteria	p__TM6	c__SJA-4	o__	f__	g__	s__
283bfe1f96d6bb4404d2b07a25939666	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__	s__
30a9db479b1925fdfbe34e19f6ef6e98	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin515	g__	s__
94377da42f3c844ad1c3760fc34c8cbe	k__Bacteria	p__Armatimonadetes	c__Armatimonadia	o__FW68	f__	g__	s__
b94c445f79e63820da497ec3efac34bc	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__	s__
fd760b131b856941b87a97d22eb5cf20	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	NA	NA
deb5c112a6841098d6b675c032e75347	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
72cdee33449c3032d3e60dedc312f47c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Gracilibacillus	s__halotolerans
a1f6cb7c6fec35a013121ccf0af40be3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	s__wittichii
b6063597699f01f209a0aba0ca5a8ef1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__	s__
b7389dce7c8fe6fc9d5f02608edd1146	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__
26dc135e6f971fba6d98aedabc13a83a	k__Bacteria	p__Acidobacteria	c__TM1	o__	f__	g__	s__
2b16b712ee5eb6dfa263a145a81d45ed	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Myroides	s__
30ac4bb2f09cef7ab6cf18838100f449	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae	g__Pseudonocardia	s__
64c96fad5cca00a6e8b3489a561d0712	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
81668aa4f94e18e72c2e16a752bc5141	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Herminiimonas	s__glaciei
76c3fcbc881852fb1b1d62f75fe07cf7	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	NA	NA
2ddba738dafc6017af9dfd9b9f4d7fda	k__Bacteria	p__Acidobacteria	c__TM1	o__	f__	g__	s__
c15579bffe4fac0cec5789db50560735	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
d120564be05cd4d9a0467e7694be9a93	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__Steroidobacter	s__
958ebf6afb7dd2439ce19004b527fcf2	k__Bacteria	p__AD3	c__ABS-6	o__	f__	g__	s__
9610332c707d373a19ccb80c3a6b6350	k__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Thermogemmatisporales	f__Thermogemmatisporaceae	g__	s__
ba2b7fbf4d013e6e35709e7d8e5b4cf9	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	NA	NA
c8fbb3d6feeee8742ede7dd58916790f	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__
beae2a054d2f302b0db5755ccbd3d254	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__	s__
59e94d333c9b99cfeb94abcade55c42f	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bacteriovoracaceae	g__	s__
633d74675e1ee5669b0260e3f4eab140	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Chryseobacterium	s__
709477ffdaf2693dbd9531f7bb965451	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Gluconacetobacter	NA
4ff111d21e3b86827a8d84ab6ab77e14	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	NA	NA	NA
8710023d59971b80959de7b22ab34572	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Frankiaceae	g__	s__
b55c63674bbd136b12d659d9f57e8e34	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__
9b2c99590d3b1ba7f7d1be8dab475d73	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__
bee57d7f99834dd006c44babb73a11b1	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__succinicans
11411e94138522beed8f526e78c1580e	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
69de259bbe07794c772a1a964696f76e	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Salinispora	s__
3ac6ae34ef2ea34ba8b51bfbbe3903d5	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Frankiaceae	g__	s__
442ede069698de819d61ee59519e3a85	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
8a567cf250e07a82582841544e2bdf4d	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__	s__
512a3164067bbac7ea1dcdeb26199c81	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
9f055cf19321d309ce372d18e5f460a1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pedomicrobium	s__
6acba524dcd53837016d98ba1feb41b3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Salinispora	s__
20fd39610f60a26332f324c90fa60590	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Catellatospora	s__
13fa77eabf6e85c21574a4d351f36f78	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__	s__
c98e7bee0834c523ce7c48b3a359c553	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	NA	NA	NA
7289a55f3fd46e50bae8f7e0b3121af3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__	s__
5361d47a6821e3e3181fdadeb6b296dd	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__
7780959beb8933843cf70aa6527f1caa	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Streptomycetaceae	g__Streptomyces	s__
0602c1f3b6c58c604b2b42b83b642107	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	NA	NA
b26a4dd26062e3e7c964e68bf4bc1ceb	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__Steroidobacter	s__
94227c9f790c6e6359ec0c60be0b617a	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	NA	NA
b7cb039533ae892596504c25ef5efae6	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Cellvibrio	s__
cbf0d3fe6c208eac843b7edee618b9d1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Aeromonas	NA
478b0c6fb369322e861f5656236c7206	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__
4495788c7afde6134df411e6767490c5	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	NA	NA	NA
75c644cd61a1472fd0058a4dde793c03	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Rhodocyclaceae	g__	s__
d8fc27914762416e82f9b21bfb8d67cb	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
70efce7719d96cd9bc6d0bc45a0a8ec4	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__	g__	s__
